,q
average:,4.196165113277853e-05
average:,0.9816616175677847
average:,0.0022689696459649955
average:,0.0006311535338551227
average:,0.0029474492952607473
average:,0.00012362006457761307
average:,0.4578487803133506
average:,3.147125386056322e-05
average:,0.8548632829367953
average:,0.00012481213555914312
average:,0.005806623517511437
average:,0.11358976898172359
average:,0.000903368195610862
average:,7.164480843652015e-05
average:,0.00023645166877828938
average:,0.000524938020714452
average:,0.9675228592885146
average:,0.012421669184497972
average:,0.0013400313942005485
average:,0.03541701868922769
average:,0.0010686514975699274
average:,0.7592950469289936
average:,0.0006465317290438729
average:,2.7060510393461017e-05
average:,0.0005022286332682863
average:,0.00022858375676944434
average:,0.912014125349517
average:,0.0011520388421623043
average:,5.614757394731393e-05
average:,9.477140262278315e-05
average:,0.9986308813341506
average:,0.9011578560491107
average:,0.548039809768542
average:,0.9999986886977652
average:,0.9999994635581704
average:,0.9999973177909443
average:,0.9998598098804988
average:,0.45940930574800615
average:,1.0
average:,0.9999307394003311
average:,0.999999344348895
average:,1.0
average:,0.9999989867209838
average:,0.870908916286344
average:,0.9995431303990713
average:,0.9999994039535594
average:,0.9999931454656964
average:,1.0
average:,0.9997346997379138
average:,0.9980387687583313
average:,0.9999912381174048
average:,0.991913437607575
average:,0.9999809265136742
average:,0.9996836185461149
average:,0.9999717473991301
average:,0.9999463558179631
average:,0.988174080769719
average:,0.9999998807907033
average:,1.0
average:,0.9999907612799908
average:,0.3792455209091921
average:,1.0
average:,1.0
average:,0.9997967481560516
average:,0.9997568726592646
average:,0.9999989271164011
average:,0.9387130705043912
average:,0.138770109364597
average:,0.9503360399060365
average:,0.12371891050243208
average:,0.999601840980415
average:,0.9995744228488402
average:,0.284765238083621
average:,0.9937379955856729
average:,0.9999989271164011
average:,0.9999977350235625
average:,0.9284887342359877
average:,0.984070062886861
average:,0.9999998807907033
average:,0.9999974370003759
average:,0.729043904449953
average:,0.9998950958273989
average:,0.9999996423721385
average:,0.9999996423721385
average:,0.997005403118593
average:,0.9999992847442343
average:,0.9999029636390934
average:,0.5346013259788632
average:,0.5722484658201611
average:,0.9999890923503778
average:,0.9999980330466105
average:,1.0
average:,1.0
average:,0.9999971389770508
average:,0.9981128573382327
average:,0.9999806284907222
average:,0.0006191729209672308
average:,0.9999997615814209
average:,0.9999994039535594
average:,1.0
average:,0.9999985694885254
average:,0.9999801516538199
average:,0.9999864697453117
average:,0.9999367594707715
average:,1.0
average:,0.9999824762351839
average:,0.99998217821177
average:,0.9742000107956655
average:,0.9726789589653878
average:,0.5955891754187017
average:,0.8152740017407102
average:,0.962950049253922
average:,0.9773741359718914
average:,0.9999582171438254
average:,0.999999940395357
average:,1.0
average:,0.9999990463256836
average:,0.9999946355818068
average:,1.0
average:,0.9829368001315377
average:,0.9999994635581704
average:,0.9999664425841674
average:,1.0
average:,1.0
average:,0.9940571189645367
average:,0.9998736381484061
average:,0.9999988675117084
average:,0.16988337796872258
average:,0.48233790629618173
average:,1.0
average:,0.9445074207174091
average:,0.22536330403721175
average:,0.28343665344950464
average:,0.0001338720812344951
average:,8.702275274862337e-06
average:,0.01567804839725355
average:,0.3994796213430846
average:,0.0004035830261795056
average:,0.005333424310087485
average:,0.09043722652765658
average:,0.0011401177574619865
average:,0.23623781891853496
average:,8.344648466918746e-07
average:,0.001421689740372103
average:,0.9946137070078489
average:,0.03600967252961515
average:,0.961794673923333
average:,0.0008461476352795703
average:,5.8174149226475634e-05
average:,0.02311158010094625
average:,1.943111870913625e-05
average:,4.231928450634095e-05
average:,0.0001818537894312963
average:,7.808205317376806e-05
average:,0.0019995573560645185
average:,0.0036280151304815436
average:,0.9755557780273129
average:,3.623963836739006e-05
average:,0.0002662539439543751
average:,0.0033472187826572297
average:,3.039838306778491e-05
average:,7.05718725525771e-05
average:,0.0021744375186337926
average:,6.330010817451848e-05
average:,0.0005941390478834617
average:,0.0007051230352747555
average:,0.00580036660286716
average:,0.005734026008795423
average:,0.0002121328710266924
average:,0.00026208156598380453
average:,0.5978856056090904
average:,0.00021082154937242175
average:,4.8875804551001205e-06
average:,0.08326191588238914
average:,2.5272360816994346e-05
average:,0.004615247258338918
average:,0.8218593006461743
average:,0.0005324482211722511
average:,0.5074993496482281
average:,0.04192453511163305
average:,0.11332751306632691
average:,0.00109934814277051
average:,0.00011336801148729064
average:,6.508830058340864e-05
average:,0.9990536570375332
average:,0.1560258271937825
average:,0.7170426863675918
average:,0.07657826158980956
average:,4.8875804551001205e-06
average:,0.0012991430123236577
average:,0.0003298522502475917
average:,0.0005710720541993175
average:,0.00034368032966188765
average:,2.1934508798195352e-05
average:,2.6583669202804624e-05
average:,6.1035154622487836e-05
average:,0.000597357609124769
average:,0.008353889996110303
average:,0.0001338720812344951
average:,0.0030716055124323147
average:,9.286402448285438e-05
average:,0.3274720151946251
average:,0.0012114646259677906
average:,0.0027804372075933997
average:,0.00011515615321795298
average:,1.0967259607804506e-05
average:,0.006308911736781441
average:,6.663798930650983e-05
average:,0.9999951124192492
average:,0.015090407196599414
average:,0.022417485360712537
average:,0.8807833183462069
average:,0.08954666987969737
average:,1.835822782523154e-05
average:,0.0025205016040949226
average:,0.0024738908159609363
average:,0.5446273721191238
average:,0.00035929683407158664
average:,0.008770344895995623
average:,3.135205713353191e-05
average:,0.0002593399136532885
average:,0.771171576519333
average:,4.8279742413642325e-05
average:,1.0490412743233413e-05
average:,0.0004141926620559787
average:,4.0173537294322284e-05
average:,0.9828536513681321
average:,0.0015967491777111793
average:,3.576278600789451e-07
average:,0.00038528436980899984
average:,0.9981067776528264
average:,0.9998956918696981
average:,0.9647599465555919
average:,0.9996287226612155
average:,1.0
average:,0.999378979219175
average:,0.9969356060632648
average:,0.9689366809419637
average:,0.9999720454212542
average:,0.93385619181863
average:,0.9999945759774835
average:,1.0
average:,0.9994040727469753
average:,0.008441089441059164
average:,0.9999881982799442
average:,0.2633937093572053
average:,0.9999973773956583
average:,0.999130904672699
average:,0.9999960064885887
average:,0.9999998211860675
average:,0.999999940395357
average:,0.9073799834086926
average:,0.4480699855738606
average:,1.0
average:,0.9999917149541366
average:,0.9999979734420847
average:,0.9997151494095141
average:,1.0
average:,0.999999940395357
average:,1.0
average:,0.8510098472499508
average:,1.0
average:,0.999999940395357
average:,0.9998589158056178
average:,0.9950174690118456
average:,0.9999989271164011
average:,0.999594926825605
average:,0.5231492506080974
average:,1.0
average:,0.0589193121988204
average:,1.0
average:,0.034218191735861145
average:,0.9731109140081042
average:,0.9981101750819252
average:,0.9889507887557383
average:,0.9999991655349802
average:,0.9986039399658154
average:,0.764233402200331
average:,0.9999991059303301
average:,0.961209238142276
average:,0.994571030217984
average:,0.9999299049352444
average:,0.9999994039535594
average:,0.9999978542328165
average:,0.999999940395357
average:,0.9999998211860675
average:,0.999999940395357
average:,0.7108666941742152
average:,0.9593679318034031
average:,0.9999996423721385
average:,0.9999974370003759
average:,0.9996033906962823
average:,0.9999125003826309
average:,0.9999998211860675
average:,0.9999893903731238
average:,1.0
average:,0.0006071330489239742
average:,1.0
average:,0.9999941587445919
average:,1.0
average:,0.999999940395357
average:,0.9999859333036349
average:,0.9999966025353348
average:,0.7762413063691134
average:,0.9985186457911687
average:,0.9999771714215115
average:,0.9999981522560137
average:,0.9935956000830138
average:,0.9999715685848068
average:,0.039407017142252795
average:,0.9993969797996739
average:,0.9478947537823873
average:,0.9999861717225267
average:,0.8059076074997801
average:,0.9999470114704766
average:,0.9999773502350177
average:,1.0
average:,0.9999673366533389
average:,0.9860030411591795
average:,0.9760547870540155
average:,1.0
average:,0.7913664523231174
average:,1.0
average:,0.9999992251396339
average:,0.9999839067462601
average:,0.9973518848181385
average:,1.0
average:,0.9979271887646184
average:,0.9994735121654355
average:,0.9999998211860675
average:,0.9997544288694844
average:,0.2594870463644945
average:,0.992399633114685
average:,2.026558834850609e-05
average:,1.072884113107392e-06
average:,0.01983004589372676
average:,0.0002474188024761563
average:,5.245206529344168e-05
average:,0.17689371174507615
average:,0.19067948394947493
average:,0.04531347716262585
average:,0.0071400998188915505
average:,7.236003658019202e-05
average:,1.8954279954586594e-05
average:,0.9454597249076774
average:,0.00591397328910592
average:,0.014048217736592147
average:,9.036064081436585e-05
average:,0.00011479858171801316
average:,0.8429364554424469
average:,7.784368345988e-05
average:,0.01103484618847171
average:,3.790854190517019e-05
average:,9.417536593287947e-06
average:,0.00042217965459543885
average:,0.0030820368868750897
average:,0.9967771172285288
average:,5.0067917365105904e-05
average:,0.00036799906080219356
average:,0.0005382895667207799
average:,0.00035774711491033933
average:,0.0016846658722476722
average:,0.0036357043448121316
average:,2.3484226032561155e-05
average:,0.0004468560718666133
average:,0.00023692840025402463
average:,0.0006070137851572009
average:,0.00328576629255806
average:,0.0026822681702239493
average:,0.00013089184045320313
average:,0.6615082044206771
average:,0.8974785809970204
average:,0.0005555748356616794
average:,0.013256668299417945
average:,9.655948192366546e-06
average:,0.17485601508465792
average:,0.04112571935163331
average:,0.00011110309606627887
average:,0.008111537022283873
average:,0.24729795728556006
average:,0.025324645421468485
average:,0.4036416922228977
average:,2.813338040206595e-05
average:,0.0038642290743417964
average:,0.825740215869124
average:,0.13708753045651295
average:,0.015659451979520844
average:,0.0023232098171063124
average:,0.004072248128815463
average:,0.0026299958512796795
average:,0.0002210735567870701
average:,0.00011086463309296958
average:,1.60932548258793e-05
average:,5.2690511164965145e-05
average:,3.814697134842773e-06
average:,0.001070440064244891
average:,0.0005168915373300165
average:,0.00020831831433004795
average:,0.00034844873393284436
average:,8.356570750501869e-05
average:,1.883506424118955e-05
average:,0.08935666824413391
average:,0.0020740031891394845
average:,0.000197112599740038
average:,0.00046622746271892887
average:,6.651881089348249e-05
average:,0.1432463530209221
average:,0.0005155802412943683
average:,0.06615990929827845
average:,0.001400172494448792
average:,0.14661490315505166
average:,0.6292653019583653
average:,1.0013583171904896e-05
average:,0.0002081989491774433
average:,0.0001932978848130125
average:,0.0007590057205873559
average:,0.9814406624399846
average:,0.01819873038865956
average:,0.012826802679309449
average:,0.00929725379843004
average:,0.001102090029640416
average:,0.016771252998729627
average:,0.00023680935318885757
average:,3.0040735787003052e-05
average:,0.00016963477215611598
average:,0.005823612845779385
average:,0.9987145662114298
average:,1.2159347086602176e-05
average:,3.981592079245801e-05
average:,0.0009886026630319092
average:,0.9841353885585309
average:,0.9919353123047775
average:,0.027315856689909424
average:,0.9599499717177906
average:,0.9999912381174048
average:,1.0
average:,0.9998879432674955
average:,0.7939112170230511
average:,0.9999998807907033
average:,0.9979501366492672
average:,0.999999940395357
average:,0.9999994635581704
average:,0.936119377335589
average:,0.9974074363854788
average:,0.998510658775549
average:,0.9981377124738301
average:,0.9999373555160801
average:,0.6152654908047527
average:,0.999997794628074
average:,0.9994304180050139
average:,0.9998220205238915
average:,0.9946106673387038
average:,0.9999932646750854
average:,0.9999991655349802
average:,0.9999951720236044
average:,0.05544757523068932
average:,0.9984552860219118
average:,0.999932467940487
average:,1.0
average:,1.0
average:,0.20168453785127113
average:,0.8512188817358431
average:,0.9999612569820024
average:,0.9992637634516751
average:,0.9999676346777864
average:,0.9947981238775229
average:,0.8254962539168132
average:,0.003893673161537667
average:,0.9951348305070438
average:,0.9766300910275878
average:,1.0
average:,0.9999830722804591
average:,0.9984825253677121
average:,0.9999895095820652
average:,1.0
average:,0.9999997019767637
average:,0.8923174160896487
average:,0.9978664518175303
average:,1.0
average:,0.999942183496174
average:,0.9999105334287879
average:,0.991230964805077
average:,0.9842051274627497
average:,0.9999907612799908
average:,0.9981188774519526
average:,0.9997904300729754
average:,0.999999940395357
average:,0.9999637007716905
average:,0.6459642079993793
average:,0.9999996423721385
average:,0.9999788999564418
average:,0.9999946951865883
average:,0.9990465044706851
average:,0.9999840259554573
average:,0.9999558329586357
average:,0.9999955296516294
average:,0.17491739194836023
average:,0.9999300837512115
average:,0.9999658465397098
average:,0.9999995231628418
average:,0.9998837709457192
average:,0.9996141791347903
average:,0.009926674466604767
average:,0.999782204629225
average:,0.999999940395357
average:,1.0
average:,0.999999940395357
average:,0.9997044205739177
average:,0.9964495897670016
average:,0.006168960770878381
average:,0.9373248253406333
average:,0.9997740983918536
average:,0.9999406933800118
average:,0.9982753992084744
average:,0.999999940395357
average:,0.9999127388022028
average:,0.9999997019767637
average:,0.9999918341633551
average:,0.9999858736989209
average:,0.10956192926351761
average:,0.9983378648573689
average:,0.9987782835792388
average:,0.999999940395357
average:,0.9999026656157319
average:,0.36709611139376397
average:,0.9981208443091741
average:,0.9999946951865883
average:,0.9961107969496268
average:,0.9950940608559085
average:,1.0
average:,0.5914827484663543
average:,0.03501909778462624
average:,0.8885734074524079
average:,5.221365278423312e-05
average:,0.0022731421503491274
average:,0.31785214815830093
average:,0.022307871611568858
average:,0.023019253753657005
average:,0.39085447115348154
average:,0.9888007639918129
average:,0.0001287459779518036
average:,0.29569702605551673
average:,0.0002970098931169974
average:,0.00379025977252779
average:,0.9969974755620348
average:,0.025131461840318607
average:,0.0027521250301101837
average:,0.00022989503429755628
average:,5.209448060269688e-05
average:,0.8478733949685007
average:,0.00742399803585524
average:,0.9337278019424187
average:,6.532666193953642e-05
average:,0.00012230878606872293
average:,0.0007438065060148498
average:,0.0011120438688303118
average:,0.9829107527964068
average:,0.0002772212015348246
average:,0.00017970804806445
average:,0.10974043280039539
average:,0.0006453394378158057
average:,0.00018280736705652997
average:,0.0052366850114703685
average:,0.0001961588421525662
average:,6.592271337356157e-05
average:,0.0011131165793629048
average:,0.001014292225764304
average:,0.06428604758707097
average:,2.741813671778486e-05
average:,0.00018721820669543096
average:,0.18397450025799864
average:,0.9981491565833728
average:,0.00335538308739483
average:,0.020502685491020987
average:,3.1232835282772455e-05
average:,0.07714397376809741
average:,0.39178509400810585
average:,0.00023323292199008006
average:,0.9157087785941196
average:,0.01627326383510301
average:,0.34382481184626273
average:,0.5431982140357896
average:,0.00010025503829047955
average:,0.6784696566977649
average:,0.03407228334172224
average:,0.9380481807383906
average:,0.9666603808820847
average:,0.7731429282398137
average:,0.00029921521589717164
average:,0.002590477475299983
average:,0.00040155650638127005
average:,0.0006190539488023659
average:,0.02283131825363958
average:,9.167190394071172e-05
average:,0.0005553364599619884
average:,0.09402084753512065
average:,0.00017493962542924424
average:,0.8060288470612046
average:,0.016119899028498464
average:,0.0004808901956985919
average:,4.47034865426744e-05
average:,0.7817623068046174
average:,0.007350743211877317
average:,0.004185855489004248
average:,0.0005949736910873463
average:,0.00025302180834428563
average:,0.03442615497481691
average:,0.003767431646241198
average:,0.7556894379870653
average:,0.000535786137053791
average:,0.03235995497698424
average:,0.6166156445637003
average:,0.19216043207679875
average:,5.340575079859691e-05
average:,0.0009791848751370133
average:,0.00013935569852560639
average:,0.9360450516239032
average:,0.0018061997480106314
average:,0.009717584986431962
average:,0.00044649845778447583
average:,0.0003296135767795458
average:,0.280278450869848
average:,0.00029069188949699243
average:,4.8279742413642325e-05
average:,0.011414586803584049
average:,0.001665055593425172
average:,0.03302472950965231
average:,6.592271337356157e-05
average:,0.00026494264217924034
average:,0.000955641360686599
average:,0.8448627562824539
average:,0.9999906420709002
average:,0.45143108609766236
average:,0.9999667406083483
average:,0.99994683265512
average:,0.9999989867209838
average:,0.9999963641166847
average:,0.46693789862196605
average:,0.9999763965609291
average:,0.9991409778774476
average:,0.9999602437027959
average:,0.8955202698004426
average:,1.0
average:,0.9997966289564497
average:,1.0
average:,0.9989927411632222
average:,1.0
average:,1.0
average:,0.9962363243556279
average:,0.9999907016749889
average:,0.9357324210070109
average:,0.9999795556066478
average:,0.9999490380285639
average:,0.9987614155186503
average:,0.9999998807907033
average:,0.999999940395357
average:,0.9999089241031487
average:,0.9999971389770508
average:,0.9999987483024473
average:,0.9999689459784069
average:,0.5630308428248038
average:,0.999970376491955
average:,0.9999998807907033
average:,0.999512553224887
average:,0.9999959468841837
average:,0.28256143811068496
average:,0.9231978667620792
average:,0.9815401440482138
average:,0.999999940395357
average:,0.9317422498751771
average:,0.9999998807907033
average:,0.9972054362924659
average:,0.271267766897329
average:,0.9999994039535594
average:,0.9999969005585001
average:,0.999994039535551
average:,0.5741315930813293
average:,0.9998977184292684
average:,0.9999979138373352
average:,0.9836632617404886
average:,0.9998784661300452
average:,0.9357227094099085
average:,0.9999533891663487
average:,0.9935123921360755
average:,0.999999940395357
average:,0.999994039535551
average:,0.9994314312890883
average:,0.9999235868473726
average:,0.999911069866393
average:,0.9999871850016315
average:,1.0
average:,0.9999994039535594
average:,0.9999992251396339
average:,1.0
average:,0.9993103742664462
average:,1.0
average:,0.0711680086804468
average:,1.0
average:,0.9990221261613863
average:,0.9998946189894503
average:,0.9531980174571346
average:,0.9978820085512837
average:,0.9977794886184157
average:,0.9999948740004996
average:,0.999145865459085
average:,0.9027427466388689
average:,0.9999838471407575
average:,0.9964817165746978
average:,0.9998908042940473
average:,0.09133147906122317
average:,0.9999998211860675
average:,0.999993622302883
average:,0.9999770522113125
average:,0.9995690584299548
average:,0.9970548749933099
average:,0.9999528527242288
average:,0.9999924302101154
average:,0.9999896287919302
average:,1.0
average:,0.9963159560728275
average:,0.9999589920048723
average:,0.9997792840018512
average:,0.9999920129776643
average:,0.9999998807907033
average:,0.9999781846996817
average:,0.9983192086396395
average:,0.9999892711641967
average:,0.9459347129243868
average:,0.999908149240885
average:,1.0
average:,0.9995185136816022
average:,0.37417287619058914
average:,0.31463080315895375
average:,0.6324089686910732
average:,0.08604222636401572
average:,0.4792476373231937
average:,0.1495980629649123
average:,0.29940570757855894
average:,0.4560543916792021
average:,0.33639268080021667
average:,0.32415951282286776
average:,0.3074736540363209
average:,0.49787366714773557
average:,0.06990868585651103
average:,0.12887107353606891
average:,0.691553950943972
average:,0.24642611691473684
average:,0.28242383901220036
average:,0.29272384042110206
average:,0.4858763834110146
average:,0.6040209494591501
average:,0.5568566181613326
average:,0.12244975425494703
average:,0.3590207541858114
average:,0.3314143569486888
average:,0.4261417268452539
average:,0.317800582787448
average:,0.27380734935149653
average:,0.15541452023380417
average:,0.4700363352762962
average:,0.07420850076922789
average:,0.4601108438119325
average:,0.5459034328032013
average:,0.33900667153447933
average:,0.08707338258583981
average:,0.08675192889732859
average:,0.1649590756379611
average:,0.1089912012007609
average:,0.34017263991153524
average:,0.23321926542587015
average:,0.3499147394155937
average:,0.52040821997002
average:,0.36522228276020424
average:,0.22572673637049592
average:,0.5346600877556963
average:,0.20810341214843173
average:,0.2712753986871963
average:,0.8317255430241327
average:,0.20341973816980297
average:,0.34994423181125484
average:,0.10314738082088146
average:,0.32935763533448936
average:,0.9344044928626403
average:,0.22550659588166483
average:,0.1492629020717204
average:,0.4039766109616381
average:,0.6289413612305615
average:,0.13110864046785775
average:,0.06309992019142367
average:,0.24136464417970147
average:,0.04323178358149286
average:,0.17185163245394203
average:,0.09468531769172578
average:,0.1320610671723557
average:,0.5001232766477027
average:,0.4606677383010708
average:,0.25925957008877487
average:,0.17467128489579004
average:,0.2852378618673445
average:,0.3307700608375332
average:,0.25090485160460796
average:,0.08159189774104428
average:,0.32273053003559327
average:,0.12692648302392967
average:,0.4039250132120994
average:,0.14893735141581999
average:,0.07015096724562027
average:,0.3505244061361883
average:,0.19217562022258777
average:,0.16139239008644915
average:,0.12572896546122336
average:,0.07663840773875133
average:,0.028179051393782538
average:,0.14860606232281098
average:,0.25609713521833216
average:,0.0951161404644629
average:,0.412196211817688
average:,0.33519603102801515
average:,0.24548792511749368
average:,0.600334111278073
average:,0.20638107429820624
average:,0.45160241104137805
average:,0.04789202888367747
average:,0.21766215877798006
average:,0.19139671221833018
average:,0.4048018413891343
average:,0.3133314410837905
average:,0.38927196743727627
average:,0.21344565214190453
average:,0.2088958661518381
average:,0.35260988700273466
average:,0.19874727708585002
average:,0.4241367574407987
average:,0.08336413278642014
average:,0.9982852340295861
average:,0.39760625716840947
average:,0.8095921873765588
average:,0.9596870540850662
average:,0.9999596476547576
average:,0.9183570119864402
average:,0.9950222970379825
average:,0.7392275388409064
average:,0.2633340894485351
average:,0.2747256889368429
average:,0.9987589120880529
average:,0.9833467607799579
average:,0.9996898174365186
average:,0.8240777219938594
average:,0.9988185763914122
average:,0.9895586965084973
average:,0.9996377825611442
average:,0.6766133988970221
average:,0.6018815571130177
average:,0.8660613900092059
average:,0.986031115425676
average:,0.9881249071315882
average:,0.36627650396824435
average:,0.8598759186969999
average:,0.7039693537614913
average:,0.36312721992570024
average:,0.9603364462687941
average:,0.9962732790793857
average:,0.7619730290773331
average:,0.8913408527344137
average:,0.5779423630578593
average:,0.5855276676800953
average:,0.5982345912928712
average:,0.9712843298596712
average:,0.5622772041206758
average:,0.637427331260391
average:,0.9541681409426089
average:,0.999622523771442
average:,0.25935684998639524
average:,0.8193987555319474
average:,0.17449284450467553
average:,0.09641445227113245
average:,0.28365927045359973
average:,0.8126648064144296
average:,0.9998810291271172
average:,0.9848817585221745
average:,0.9086202950584463
average:,0.5552606517585502
average:,0.9602467402652204
average:,0.8918291934381736
average:,0.21077781951625477
average:,0.970996021811705
average:,0.9968178272578565
average:,0.9987894296966224
average:,0.9792959690418158
average:,0.4485924127722734
average:,0.08220023277753127
average:,0.43818832223142484
average:,0.9808033700896475
average:,0.7025013479176728
average:,0.9966958762035885
average:,0.6298729106449297
average:,0.8437472007092423
average:,0.9865181445217438
average:,0.3782141805486946
average:,0.4107978231710136
average:,0.9899565576716383
average:,0.9994473457082043
average:,0.3667170283613646
average:,0.7320511376915629
average:,0.9979676604297808
average:,0.6462956067088491
average:,0.038777055239660886
average:,0.8420408363953388
average:,0.9821867349418576
average:,0.5187391159704783
average:,0.181141198292194
average:,0.30438564857064604
average:,0.5699111125226171
average:,0.8357952889329292
average:,0.6861711106783358
average:,0.6790711842665372
average:,0.999579370035774
average:,0.837629441125071
average:,0.9985766410429165
average:,0.9871777297301304
average:,0.4486394477166037
average:,0.9847028253304422
average:,0.9845132830547925
average:,0.8014039451753612
average:,0.9765712626106019
average:,0.2065648386356535
average:,0.9620521658727104
average:,0.8170452713495931
average:,0.37959890797259166
average:,0.9784006472296458
average:,0.46841461138673735
average:,0.03501909778462624
average:,0.8885734074524079
average:,5.221365278423312e-05
average:,0.0022731421503491274
average:,0.31785214815830093
average:,0.022307871611568858
average:,0.023019253753657005
average:,0.39085447115348154
average:,0.9888007639918129
average:,0.0001287459779518036
average:,0.29569702605551673
average:,0.0002970098931169974
average:,0.00379025977252779
average:,0.9969974755620348
average:,0.025131461840318607
average:,0.0027521250301101837
average:,0.00022989503429755628
average:,5.209448060269688e-05
average:,0.8478733949685007
average:,0.00742399803585524
average:,0.9337278019424187
average:,6.532666193953642e-05
average:,0.00012230878606872293
average:,0.0007438065060148498
average:,0.0011120438688303118
average:,0.9829107527964068
average:,0.0002772212015348246
average:,0.00017970804806445
average:,0.10974043280039539
average:,0.0006453394378158057
average:,0.00018280736705652997
average:,0.0052366850114703685
average:,0.0001961588421525662
average:,6.592271337356157e-05
average:,0.0011131165793629048
average:,0.001014292225764304
average:,0.06428604758707097
average:,2.741813671778486e-05
average:,0.00018721820669543096
average:,0.18397450025799864
average:,0.9981491565833728
average:,0.00335538308739483
average:,0.020502685491020987
average:,3.1232835282772455e-05
average:,0.07714397376809741
average:,0.39178509400810585
average:,0.00023323292199008006
average:,0.9157087785941196
average:,0.01627326383510301
average:,0.34382481184626273
average:,0.5431982140357896
average:,0.00010025503829047955
average:,0.6784696566977649
average:,0.03407228334172224
average:,0.9380481807383906
average:,0.9666603808820847
average:,0.7731429282398137
average:,0.00029921521589717164
average:,0.002590477475299983
average:,0.00040155650638127005
average:,0.0006190539488023659
average:,0.02283131825363958
average:,9.167190394071172e-05
average:,0.0005553364599619884
average:,0.09402084753512065
average:,0.00017493962542924424
average:,0.8060288470612046
average:,0.016119899028498464
average:,0.0004808901956985919
average:,4.47034865426744e-05
average:,0.7817623068046174
average:,0.007350743211877317
average:,0.004185855489004248
average:,0.0005949736910873463
average:,0.00025302180834428563
average:,0.03442615497481691
average:,0.003767431646241198
average:,0.7556894379870653
average:,0.000535786137053791
average:,0.03235995497698424
average:,0.6166156445637003
average:,0.19216043207679875
average:,5.340575079859691e-05
average:,0.0009791848751370133
average:,0.00013935569852560639
average:,0.9360450516239032
average:,0.0018061997480106314
average:,0.009717584986431962
average:,0.00044649845778447583
average:,0.0003296135767795458
average:,0.280278450869848
average:,0.00029069188949699243
average:,4.8279742413642325e-05
average:,0.011414586803584049
average:,0.001665055593425172
average:,0.03302472950965231
average:,6.592271337356157e-05
average:,0.00026494264217924034
average:,0.000955641360686599
average:,0.8448627562824539
average:,0.9999906420709002
average:,0.45143108609766236
average:,0.9999667406083483
average:,0.99994683265512
average:,0.9999989867209838
average:,0.9999963641166847
average:,0.46693789862196605
average:,0.9999763965609291
average:,0.9991409778774476
average:,0.9999602437027959
average:,0.8955202698004426
average:,1.0
average:,0.9997966289564497
average:,1.0
average:,0.9989927411632222
average:,1.0
average:,1.0
average:,0.9962363243556279
average:,0.9999907016749889
average:,0.9357324210070109
average:,0.9999795556066478
average:,0.9999490380285639
average:,0.9987614155186503
average:,0.9999998807907033
average:,0.999999940395357
average:,0.9999089241031487
average:,0.9999971389770508
average:,0.9999987483024473
average:,0.9999689459784069
average:,0.5630308428248038
average:,0.999970376491955
average:,0.9999998807907033
average:,0.999512553224887
average:,0.9999959468841837
average:,0.28256143811068496
average:,0.9231978667620792
average:,0.9815401440482138
average:,0.999999940395357
average:,0.9317422498751771
average:,0.9999998807907033
average:,0.9972054362924659
average:,0.271267766897329
average:,0.9999994039535594
average:,0.9999969005585001
average:,0.999994039535551
average:,0.5741315930813293
average:,0.9998977184292684
average:,0.9999979138373352
average:,0.9836632617404886
average:,0.9998784661300452
average:,0.9357227094099085
average:,0.9999533891663487
average:,0.9935123921360755
average:,0.999999940395357
average:,0.999994039535551
average:,0.9994314312890883
average:,0.9999235868473726
average:,0.999911069866393
average:,0.9999871850016315
average:,1.0
average:,0.9999994039535594
average:,0.9999992251396339
average:,1.0
average:,0.9993103742664462
average:,1.0
average:,0.0711680086804468
average:,1.0
average:,0.9990221261613863
average:,0.9998946189894503
average:,0.9531980174571346
average:,0.9978820085512837
average:,0.9977794886184157
average:,0.9999948740004996
average:,0.999145865459085
average:,0.9027427466388689
average:,0.9999838471407575
average:,0.9964817165746978
average:,0.9998908042940473
average:,0.09133147906122317
average:,0.9999998211860675
average:,0.999993622302883
average:,0.9999770522113125
average:,0.9995690584299548
average:,0.9970548749933099
average:,0.9999528527242288
average:,0.9999924302101154
average:,0.9999896287919302
average:,1.0
average:,0.9963159560728275
average:,0.9999589920048723
average:,0.9997792840018512
average:,0.9999920129776643
average:,0.9999998807907033
average:,0.9999781846996817
average:,0.9983192086396395
average:,0.9999892711641967
average:,0.9459347129243868
average:,0.999908149240885
average:,1.0
average:,0.9995185136816022
average:,4.899502060242713e-05
average:,0.0009142160133330456
average:,0.001357853638627056
average:,0.6490758049260211
average:,0.013501287004233182
average:,0.0005733965673438198
average:,0.016178191484101552
average:,0.04733628182147962
average:,0.0003831386628770055
average:,0.5311689309789114
average:,0.02330452274219214
average:,0.00026637305885885267
average:,0.04562031737006786
average:,0.0004356502454142289
average:,0.01224827735399351
average:,0.004753291463987799
average:,0.10316479360487929
average:,0.0015161631481093608
average:,0.0038760305369582525
average:,0.0014712811838982764
average:,0.42961925991881356
average:,0.0038552292178826593
average:,0.002061426281103105
average:,0.9552579526206219
average:,0.0007854701549134607
average:,0.01553446291621483
average:,0.0016617773865388982
average:,0.03518503771247411
average:,0.21780151469871709
average:,0.7275929519835611
average:,0.9326782819808854
average:,0.0645998185916483
average:,0.0003004075107211167
average:,0.0022757645771566697
average:,0.0017602440773675128
average:,0.00034463411866076944
average:,0.0018463726413714809
average:,0.038648603427028194
